id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
117|Budapest II. kerület, Margit körút||299 M Ft||240 m2|1 245 833 Ft / m2|9 + 1 fél||5|felújított|gázkazán||utca, közterület - fizetős övezet|ingatlaniroda|25|"II. kerületben, a MAMMUT ÉS A MILLENÁRIS KÖZELÉBEN, a Margit körúton eladó egy 240 m2-es, 9+1 szobás, TELJESKÖRŰEN FELÚJÍTOTT, VILÁGOS, LÉGKONDICIONÁLT, jelenleg irodaként hasznosított, ÖRÖKPANORÁMÁS LAKÁS kiváló közlekedéssel.

Az ingatlan a társasház LEGFELSŐ SZINTJÉN található. Méretét tekintve a lokációban egyedi lehetőségnek számít.

A lakást jelenleg bérlő használja irodaként, aki a tervei szerint hosszú távon bérelné tovább az ingatlant. A képeken látható ingóságok a bérlő tulajdonát képezik.

Közös költség: 66.000 Ft/hó.
Rezsi: mérőórák alapján, fogyasztás szerint.

Fűtésrendszer és vízmelegítés: zárt égésterű kombi kondenzációs kazánnal, hőleadás radiátorok segítségével történik.

A társasház kiváló állapotban van, lifttel rendelkezik.

Részletesebb információk és/vagy ingatlanbem..."|https://ingatlan.com/34273132|240 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5109233|19.0316959|Budapest II. kerület, Margit körút|Budapest prémium kerület|1.3
119|Budapest II. kerület, Országút||180 M Ft||97 m2|1 855 670 Ft / m2|3|1950 előtt|3|jó állapotú|gázkazán, hűtő-fűtő klíma||utca, közterület - fizetős övezet|ingatlaniroda|13|"Hegyekre és parkra panorámás lakás eladó a Lövőház utcában!
Exkluzív lehetőséget kínálunk egy tulajdoni lapon 97 nm-, de valójában 102 nm meretű, 3 szobás, kifogástalan állapotú, magasemeleti lakás megvásárlására a Lövőház utcában. Az ingatlan kivételes elhelyezkedésének köszönhetően mindhárom szobájából panorámás kilátás nyílik a budai hegyekre. A lakás ""körbenapozott"", mert a szobák nyugati, az étkező/ konyha keleti tájolású.
Az ingatlan műszaki állapota kiváló. Az ablakok kétrétegű, szigetelt üvegezésűek. A fűtést gázcirkó biztosítja, a kémény így pár éve kibélelésre került, a kazán is újszerű. A villamos- és vízvezetékek is kb. 10 éve lettek felújítva, és azóta is kifogástalanul működnek.
A lakás 2 fürdőszobával és 2 WC-vel rendelkezik, ami jelentősen növeli a komfortérzetet. Az épület..."|https://ingatlan.com/34802894|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|9.600000000000001|0.0|0.0|0|0|0|1|0|1|0|0|13.4|0.0|13.4|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
120|Budapest II. kerület, Országút||82 M Ft||58 m2|1 366 666 Ft / m2|2 + 1 fél|1950 és 1980 között|1|jó állapotú|gáz (konvektor)|4 m2|utca, közterület|ingatlaniroda|1|Azonnal költözhető, jó állapotban lévő szép lakás eladó. Három szobás, konyha, kamra, fürdőszoba és a WC külön álló helységekből van. 3 m belmagasság. Külső nyilászárok műanyagból vannak, de a belső régi fák. Keleti fekvése miatt délelőtt süt be a nap.|https://ingatlan.com/34574034|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
121|Budapest II. kerület, Frankel Leó út||170 M Ft||124 m2|1 370 967 Ft / m2|4|1950 előtt|2|jó állapotú|gázkazán|||ingatlaniroda|14|A II. kerületben, a Mechwart liget szomszédságában, a csendes közkedvelt Frankel Leó utcában eladásra kínálunk egy 124-es,(FH:122) Második emeleti Jó állapotú csendes világos lakást. Amely jelenleg 4 szobás,de könnyedén akár 5 Szobássá is lehet alakítani . A Fűtésről Cirkó Kazán gondoskodik. A lépcsőház liftes és teljesen rendben van . A közös költség 38186.-ft, mely tartalmazza az általános költségeket,valamint a szuper Ház felújítási alap is benne van,valamint korlátlan vízfogyasztás is benne van Az ingatlanba 10 éve villany vezeték is ki lett cserélve. A lakás Központi elhelyezkedésének köszönhetően nagyon alkalmas gyermekes családosok részére, valamint befektetőknek vagy irodának fogorvosi rendelőnek is alkalmas. Minden lépés távolságra van Margit sziget, Duna pár percre található, 4-6...|https://ingatlan.com/34872249|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|0|0|0|0|0|0|0|1|0.0|4.0|-4.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5184478|19.0362486|Budapest II. kerület, Frankel Leó út|Budapest prémium kerület|1.3
123|Budapest II. kerület, Országút||450 M Ft||138 m2|2 990 033 Ft / m2|4|2024|2|újszerű|hőszivattyú|25 m2|teremgarázs hely - kötelező megvenni|ingatlaniroda|27|"Belbudán, a nyugalom szigetén várja új tulajdonosát ez a zöldre néző, exkluzív otthon!

Képzelje el, ahogy a nap sugarai a fák lombjain átszűrődve ébresztik Önt egy csendes reggelen. Ebben a kis lakásszámú társasházban található, 138 m2-es lakás a belbudai életérzés legjavát nyújtja. A nyugodt, intim belső kert tökéletes helyszín a pihenésre és feltöltődésre.

A lakásban egy tágas nappali + 3 szoba került kialakításra, mely ideális teret biztosít a családi és baráti összejövetelekhez. A kényelmet 2 fürdőszoba és egy külön mosdó szolgálja. A nagyméretű teraszok pedig lehetőséget nyújtanak a friss levegőn való kikapcsolódásra és a gyönyörű zöld környezet élvezetére.

A modern technológiának köszönhetően az otthon okos otthon funkciókkal felszerelt, a komfortérzetet pedig a korszerű hőszivatt..."|https://ingatlan.com/34750244|||||||||||||||||||||0.0|0.0|3.5|3.8|0.0|0.0|0.0|0.0|0|0|1|1|0|0|0|0|7.3|0.0|7.3|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
124|Budapest II. kerület, Mechwart liget||93,90 M Ft||84 m2|1 117 857 Ft / m2|3|1950 előtt|félemelet|jó állapotú||||ingatlaniroda|10|"Mechwart liget szomszédságában, 84 m2, magasföldszinti, jó állapotú, bútorozott és gépesített lakás. A klasszikus jellegű ház jó állapotú, rendezett. A lakás elosztása: gépesített konyha amely az udvarra néz, étkező, utcára néző nappali és háló valamint külön fürdőszoba és WC.A ház mögött található a Mechwart liget is ami Budapest egyik legszebb parkja. Az árnyas fák, a játszótér és ingyenes wifi gondoskodik arról hogy kellemes kikapcsolódás helyszíne legyen a tér. A környék infrastruktúrája kiváló! Pár perces sétával elérhető a Mammut bevásárlóközpont, a Széll Kálmán tér, valamint a Príma, CBA közért, OTP, Dm, posta, gyógyszertár, orvosi rendelő, kórház, Szent Lukács gyógyfürdő, stb....
Változatos szórakozási lehetőségek, hangulatos kávézók, kézműves pékség, bioboltok, cukrászdák találhat..."|https://ingatlan.com/34824485|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.511944|19.0319458|Budapest II. kerület, Mechwart liget|Budapest prémium kerület|1.3
125|Budapest II. kerület, Erőd utca||154,90 M Ft||73 m2|2 121 917 Ft / m2|3|1950 előtt|1|felújított|gázkazán, padlófűtés, hűtő-fűtő klíma||utca, közterület|ingatlaniroda|13|"Teljesen felújított, polgári stílusú lakás a Varsányi Irén utcában – ahol a nyugalom és a városi pezsgés kéz a kézben jár!
Ha régóta keresed azt az otthont, ami egyszerre stílusos, világos, csendes és tökéletes helyen van, akkor most megtaláltad!
Eladó egy 73,3 m²-es, 3 szobás (2 hálószoba + amerikai konyhás nappali), emeleti, liftes társasházban található, polgári hangulatú lakás, amely teljes körű felújításon esett át — és még senki sem lakott benne azóta!
Főbb jellemzők:
•Nagy belmagasság, igazi polgári életérzés
•Újszerű, modern kialakítás
•Dupla rétegű műanyag nyílászárók
•Gázcirkó fűtés, + elektromos padlófűtés a fürdőben, WC-ben és közlekedőben
•Nagy teljesítményű hűtő-fűtő klíma
•Kiváló elosztás, világos terek, nyugodt, egyirányú utcában
•Varsányi Irén utca – Buda szívében, kitűnő ..."|https://ingatlan.com/34875530|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5092969|19.0319465|Budapest II. kerület, Erőd utca|Budapest prémium kerület|1.3
126|Budapest XII. kerület, Alkotás utca||120 M Ft||93 m2|1 263 157 Ft / m2|3|1950 előtt|2|felújított|gázkazán|4 m2|utca, közterület - ingyenes|ingatlaniroda|12|"Kizárólag Irodánk kínálatában!
Két lakás, egy helyrajzi számon eladó!
Eladó két teljesen felújított, különbejáratú, összesen 93 nm-es lakás egy helyrajzi számon, Budapest XII. kerületében, egy rendezett társasház második emeletén! A lakások elsősorban egyben eladók, így ideális választás befektetőknek, többgenerációs családoknak vagy akár otthon + iroda kombinációban gondolkodóknak.

A nagyobbik, 73 nm-es lakás 2 szobából áll, erkélyes, klímával felszerelt, cirkófűtéses, keleti tájolású. Ez a lakás igény szerint külön is megvásárolható.

A kisebbik, nyugati tájolású lakás 20 nm, 1 szobás, ahol egy galéria lett kialakítva. Az ablakai a belső udvarra néznek. A fűtési módja ennek a lakásnak is cirkóval történik és található klímaberendezés is.

A lakások belmagassága 360 cm.

A társasház jól ..."|https://ingatlan.com/34853120|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4945155|19.0238239|Budapest XII. kerület, Alkotás utca|XII. ker. Főutak mellett|0.9
128|Budapest II. kerület, Kapás utca 19.||209 M Ft||97 m2|1 953 271 Ft / m2|4|2020|földszint|újszerű|távfűtés egyedi méréssel|20 m2|teremgarázs hely - megvásárolható|ingatlaniroda|25|KERTES LAKÁS A KAPÁS UTCÁBAN ELADÓ. Új állapotú, négy szobás még nem lakott benne senki. A konyhába beépített gépesített, konyhabútor került beépítésre. Minden külső nyílászáró szúnyoghálóval és redőnnyel van ellátva. A házban távfűtés és kiegészítő hőszivattyú fűtés és hűtés rendszer van, ezért a lakás rezsi költsége nagyon kedvező. A lakás előtt burkolt terasz és leválasztott füvesített kert van.|https://ingatlan.com/34616747|||||||||||||||||||||4.5|0.0|0.0|3.8|0.0|0.0|0.0|0.0|1|0|0|1|0|0|0|0|8.3|0.0|8.3|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5087442|19.0334296|Budapest II. kerület, Kapás utca 19.|Budapest prémium kerület|1.3
129|Budapest XII. kerület, Krisztina körút||148,90 M Ft||102 m2|1 404 716 Ft / m2|3|1950 előtt|földszint|felújított|gázkazán|8 m2||ingatlaniroda|10|"Ritka lehetőség, rövid ideig a piacon!

Otthonra lelhet Krisztinaváros szívében!

Tágas, 102 m²-es, 3 szobás, teraszos lakás eladó csendes belső kerttel, akár garzonként leválasztható résszel. Összetartó lakóközösségnek köszönhetően az épület folyamatos karbantartva. Alacsony rezsi, kényelmes otthon többgyermekes családoknak vagy akár befektetésnek.

Megtekintés miatt vagy bővebb információért keressen !"|https://ingatlan.com/34853365||D|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.5041215|19.0241387|Budapest XII. kerület, Krisztina körút|XII. ker. Krisztinaváros|1.25
130|Budapest II. kerület, Víziváros||220 M Ft||100 m2|2 200 000 Ft / m2|5|1950 és 1980 között|földszint|jó állapotú|gázkazán||utca, közterület - fizetős övezet|ingatlaniroda|21|"PARLAMENTRE ÉS A DUNÁRA PANORÁMÁS GALÉRIÁS LAKÁS ELADÓ A BEM RAKPARTON!

Budapest II. kerületében, a Bem rakparton kínálom megvételre ezt a páratlan, felújított, galériás lakást. Az ingatlan 100 m²-es alapterületű, azonban a valóságban 129 m² hasznos területtel rendelkezik, mely elegáns térérzetet biztosít.

Az épületről:
Négyemeletes társasház 58 lakással
Két bejárat: a Bem rakpart és a Fő utca felől
Kiváló állapotú, rendezett közös terek

A lakás főbb jellemzői:
Belmagasság: 4,3 méter, amely tágas, világos tereket eredményez

Elrendezés:
Tágas nappali
2 külön nyíló hálószoba, mindkettő saját fürdőszobával
Gardrób és háztartási helyiség
Külön konyha
Vendég fürdőszoba és WC

Galéria:
29 m² (215 cm belmagasság)
Jelenlegi funkciók: dolgozószoba, hálószoba saját zuhanyzós fürdővel
Stabil, vas..."|https://ingatlan.com/34561032|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|I. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
131|Budapest XII. kerület, Krisztinaváros||109,90 M Ft||53 m2|2 073 584 Ft / m2|3|1950 előtt|2|felújított|gázkazán|||ingatlaniroda|18|"Eladó a XII.kerület, Maros utcában egy 53 m2-es, 3 szobás CSENDES, kertre néző, NAPFÉNYES, 2.emeleti, frissen felújított lakás, régi szép állapotban lévő, rendezett házban.
Itt minden új. Klíma, gáz cirkó, villanyvezeték, nyílászárók, minden burkolat, minden berendezés, konyha, fürdőszoba.
A nagyobbik hálószobában egy használható galéria.
Tartozik hozzá egy saját pincerész.
A ház homlokzata szép, a belső rész felújítása folyamatban.
Kiváló tömegközlekedés, infrastruktúra; a Városmajor, Déli pályaudvar, Széna tér, illetve bevásárlási lehetőségek, éttermek, cukrászdák mind pár percre találhatóak.
Az ingatlan tehermentes, gyorsan birtokba vehető!
A ház utcafrontján egy nagyon jó cukrászda is van:)

Referencia szám: LK071450"|https://ingatlan.com/34851160|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Budai hegyek - Villa negyed|1.4
132|Budapest XII. kerület, Krisztina körút||139,90 M Ft||106 m2|1 271 818 Ft / m2|3|1950 és 1980 között|földszint|felújított|gázkazán|8 m2|utca, közterület - ingyenes|ingatlaniroda|13|"Eladó a XII. kerületben, a Krisztina körúton, közel a Széll Kálmán térhez egy felújított, 106 m2-es, 3 szobás, teraszos, gázcirkó fűtéses, alacsony rezsivel rendelkező, jó beosztású, összkomfortos, téglaépítésű lakás, amely elhelyezkedésénél, jellegénél fogva orvosi rendelőnek, irodának, cégközpontnak is alkalmas.
A közlekedés kiváló: a közeben busz-, villamos- és metrómegálló található."|https://ingatlan.com/33022914|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.5041215|19.0241387|Budapest XII. kerület, Krisztina körút|XII. ker. Krisztinaváros|1.25
133|Budapest II. kerület, Víziváros||197,39 M Ft||140 m2|1 409 936 Ft / m2|5|1950 és 1980 között|földszint|újszerű|gázkazán|||ingatlaniroda|21|"PARLAMENTRE ÉS A DUNÁRA PANORÁMÁS GALÉRIÁS LAKÁS ELADÓ A BEM RAKPARTON!



Budapest II. kerületében a Bem rakparton kínálom megvételre ezt a mfsz-i 100 nm- es. A valóságban 129 nm-es hasznos területtel rendelkező felújított állapotú lakást. Az épület négyemeletes 58 lakással került megépítésre, két főbejárattal rendelkezi. Az egyik bejárat a Fő utcáról nyílik a másik a Bem rakpartról.



Az otthon 4,3 m-er belmagassággal rendelkezik. A jelenlegi elrendezése tágas világos nappali, két külön nyíló hálószoba saját fürdőkkel, közlekedő, gardrób + háztartási helyiség, konyha, vendég fürdőszoba-wc.

A galéria 29 nm-er 215 cm-es belmagasságú, ennek jelenlegi elrendezése dolgozó szoba, egy hálószoba saját zuhanyzós fürdőszoba. A galéria vas szerkezetű stabil.

A felújítás 2020-ban történt, ekkor c..."|https://ingatlan.com/34491630|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|I. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
134|Budapest II. kerület, Kapás utca 19-29.||369 M Ft||113 m2|2 427 631 Ft / m2|3 + 1 fél|2022|7|újszerű|hőszivattyú|78 m2|teremgarázs hely - megvásárolható|maganszemely|0|"Eladó egyedi adottságú, új építésű penthouse lakás a Mechwart Liget szomszédságában

Eladó egy gyönyörű panorámájú, 113 nm-es, 3+1 félszobás penthouse lakás 78 nm-es körterasszal, két teljes
értékű parkolóhellyel a mélygarázsban és a lakással egy szinten lévő 5,5 nm-es tárolóval.
A luxus minőségben kialakított lakás a központi budai lokáció minden előnyével rendelkezik a Mammut
bevásárlóközpont közelsége miatt. Ugyanakkor a városrészen belüli elhelyezkedése miatt kifejezetten csendes.
A lakás egészét körülöleli a Várra, a Budai-hegyekre és a Dunára, illetve a Parlamentre panorámás terasz,
amelyre mind a nappaliból, mind pedig a hálószobákból mindegyikéből kiléphetünk.
A praktikus elrendezésű lakásban az amerikai konyhás nappali és a hálószobák mellett két fürdőszoba és
mosókonyha szolgálja..."|https://ingatlan.com/34713086|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|6.4|0.0|0.0|0|0|0|1|0|1|0|0|10.2|0.0|10.2|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5087442|19.0334296|Budapest II. kerület, Kapás utca 19-29.|Budapest prémium kerület|1.3
136|Budapest II. kerület, Víziváros||109 M Ft||63 m2|1 716 535 Ft / m2|4|1950 és 1980 között|2|felújított|gázkazán|1 m2||ingatlaniroda|19|"Eladóvá vált egy gyönyörűen felújított - átépített, 63 m²-es, amerikai konyhás nappali + 3 hálószobás lakás a Széll Kálmán téren! Az ingatlan napfényes, erkélyes és kitűnő közlekedési adottságai miatt irodai, vagy orvosi rendelő célokra is kitűnően alkalmas!

A lakás belső elrendezése nagyon praktikus: a dekoratív, ragyogó napfényes amerikai konyhás nappali ad helyet a társas életnek, a három külön bejáratú hálószoba (melyből egy utcai-, kettő pedig udvari nézetű) privát elvonulási lehetőséget, vagy akár nyugodt munkaterületet biztosít több fő részére. A fürdőszoba szép nagy méretű és ablakos, valamint gardrob helyiség is van. Bár forgalmas úton helyezkedik el a ház, a lakás mégis rendkívül jól hangszigetelt, csendes és a kilátás a térre - a nemrég felújított, Postapalotaként ismert épület..."|https://ingatlan.com/34584977|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|I. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.50504309999999|19.038844|Budapest II. kerület, Víziváros|Budapest prémium kerület|1.3
