id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
175|Budaörs, Nyár utca 18b||210 M Ft||134 m2|1 567 164 Ft / m2||2026|||hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés||udvari beálló - benne van az árban|ingatlaniroda|13|"KÖZVETLENÜL A KIVITELEZŐTŐL MEGVÁSÁROLHATÓ

Készültségi szint: 15%

Teljeskörű 100%os kivitelezés

Nyár utca 18b/1-es lakás (utcafronttól 3.):
nettó 134,48 nm + 6,38 nm erkély + 19,37 nm terasz
2 db gépkocsi parkolóval
Bruttó 210.000.000.-Ft


Nyár utca 18b/2-es lakás (utcafronttól 4, utolsó.):
nettó 134,48 nm + 6,38 nm erkély + 19,37 nm terasz
2 db gépkocsi parkolóval
Bruttó 220.000.000.-Ft


2db gépkocsinak parkoló az árban.
Nappali + 4 szoba
Kizárólagos területetek


Céges kivitelezés.
1000m2-es telken Ikerház kerül megépítésre.

Átadás: 2026 II. negyedéve

Főbb műszaki jellemzők:
- A teherhordó főfalak 30-cm (Porotherm X-therm dryfix) okostégla
- Monolit vasbeton födémrendszerek, áthidalok, pillérek.
- Rehau antracit/fehér nyílászárók
- 15cm-es Grafitos dryvit rendszer és 30-cm vastag ..."|https://ingatlan.com/34714544|1000 m2|A+|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Általános|1.0
176|Budaörs, Csikidűlő||1,75 Mrd Ft||555 m2|3 153 153 Ft / m2||2016||újszerű||||ingatlaniroda|11|Eladó Budaörsön, Csiki dűlőn egy modern prémium kategóriás családi ház, lenyűgöző panorámával. Az ingatlan háromszintes, a pinceszinten kétszintes garázs, gépészet, kerékpártároló, mosókonyha, borospince és mozi szoba található. A földszintre lépcső és lift vezet, ahol tágas nappali, étkező, konyha, dolgozószoba és mosdó kapott helyet. Az emeleten három hálószoba, két fürdő és gardrób. Tartozik hozzá egy egyszintes vendégház, nagy üvegfelületekkel, vendég apartmannal, fittness és wellness résszel. A gondosan ápolt kert szépen parkosított, buja növényzettel, melyet a medence és a pihenőterasz tesz teljessé. További 2811 nm telek kedvezményes áron megvásárolható.|https://ingatlan.com/34701441|555 m2||||||||||||||||||||0.0|8.0|0.0|3.8|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|11.8|0.0|11.8|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
177|Budaörs, Úthegy||196,90 M Ft||130 m2|1 514 615 Ft / m2||2020||újszerű|hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés||udvari beálló - benne van az árban|ingatlaniroda|30|"MODERN PANORÁMÁS IKERHÁZ BUDAÖRSÖN KIVÁLÓ LOKÁCIÓVAL
FELSZÍNI BEÁLLÓKKAL ÉS SAJÁT KERTTEL

Budaörs szép panorámát nyújtó kertvárosi részén, összesen nettó 115 nm, bruttó 130 nm alapterületen nappali + 3 szobás, kiváló tájolású igényes ikerház 196,9 M Ft irányáron eladó.
A Szabadság útról saját térkövezett úton megközelíthető, belsőépítész – lakberendező által megálmodott otthonhoz közel 320 nm kert és telekterület tartozik. Az ingatlan bejáratánál saját udvaron 2 autó részére felszíni beállóhely biztosított.

Az épület térszervezése, elosztása előnyös, berendezése fiatalos, vagány, napfényes és világos terekkel. A ház bejárati ajtaján belépve a világos előszobába érkezünk. Logikusan rögtön a bejárattal szemben helyezkedik el a vendég WC.
A lakás központi részén a déli tájolásnak és a hatal..."|https://ingatlan.com/34798792|320 m2|A+|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|3.2|0.0|0.0|0|0|0|1|0|1|0|0|7.0|0.0|7.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
178|Budaörs, Csikidűlő||255,90 M Ft||420 m2|609 285 Ft / m2||1981 és 2000 között||újszerű|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|30|"Eladó Budaörsön, Törökugratóra néző, D-i fekvésű, igényes CSALÁDI HÁZ!

Az ingatlan csendes, aszfaltos, átmenő forgalomtól mentes utcában, egyedi igények alapján épült a '90-es évek második felében.

Az épület statikailag kiemelkedően precízen tervezett és kivitelezett:
- úsztatott beton síkalappal készült, tégla ráépítéssel (Poroton) + vakolat szigetelés
- födémek, lépcsők monolit vasbeton szerkezetűek
- tető cserép fedéses
- minőségi, hőszigetelt fa nyílászárók kerültek beépítésre ( + tükörfólia)

Egyéb műszaki paraméterek:
- a ház fűtését Vailant gáz kazán látja el; mely gondoskodik a meleg vízről, de a medence fűtését is rá lehet kötni
- beépítésre került egy BWT házi vízlágyító rendszer is
- villanyáram: 2,5-es réz kábeleken, gondosan szétosztva, összesen 3 x 32A
- riasztó rendszer ki..."|https://ingatlan.com/33719928|420 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
179|Budaörs, Budaörsi Kamaraerdő||299 M Ft||287 m2|1 041 811 Ft / m2|5 + 1 fél|2020||újszerű|gázkazán, padlófűtés, hűtő-fűtő klíma||önálló garázs|ingatlaniroda|29|"Családi Rezidencia Budaörsön a Természet és a Luxus Harmóniájában!

Budaörs egyik legszebb, hegyvidéki részén kínáljuk megvételre ezt a különleges, háromszintes családi házat. Az erdő közvetlen szomszédságában elhelyezkedő ingatlan ideális választás azok számára, akik csendes, zöld környezetben szeretnének élni, ugyanakkor fontos, hogy a belváros is elérhető távolságra legyen (MOM Park 10 perc autóval).


Elhelyezkedés és Környék:

Az erdő közvetlen közelsége garantálja a tiszta levegőt, és a nyugodt környezetet.
Számos túraútvonal elérhető a kapuból kilépve csupán pár percnyi sétára. Kerékpárral is nagyszerű lehetőségeket kínál az erdő, ráadásul a Balatonra vezető kérékpárút is csupán 500m-re található a háztól. A csendes, biztonságos és természetközeli környezet ideális otthont nyújt aká..."|https://ingatlan.com/34788742|287 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|-4.0|0|0|0|1|0|0|0|1|3.8|4.0|-0.2|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
181|Budaörs, Ág utca||499 M Ft||500 m2|998 000 Ft / m2|4 + 2 fél|1981 és 2000 között||újszerű|gázkazán||teremgarázs hely - benne van az árban|ingatlaniroda|8|"Álom Otthon Budaörs központi részén

Budaörs központi részén, kitűnő fekvéssel, mindenhez közel, mégis intim környezetben a hegyoldalon, eladó egy exkluzív nagy alapterületű villa, rendezett, növényekkel teli kerttel, úszómedencével és számos kényelmi szolgáltatással.

Élmények a Mindennapokra:

Wellness Szauna - Elektromos fűtésű finn szauna. Egyszerre akár 3 fő is kényelmesen elfér benne. Úszómedence - Kültéri fűtött medence, sóbontó tisztítási technológiával az egészség érdekében. Jakuzzi - Fűthető beltéri jakuzzi csodás kilátással. Egy zuhanyzóval közvetlenül mögötte.

Pub Biliárd - Profi asztal, kellő szabad térrel az élvezetes játékhoz. Bárpult - Igazi pub hangulat az autentikusan kialakított bútorzat és a sejtelmes félhomály jegyében. Darts - A társasági események egyik központja le..."|https://ingatlan.com/34771031|500 m2||||||||||||||||||||0.0|20.0|0.0|3.8|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|23.8|0.0|23.8|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Központ - Villa Negyed|1.3
182|Budaörs, Budaörsi Kamaraerdő||359 M Ft||360 m2|997 222 Ft / m2||2001 és 2010 között||újszerű|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|24|"LUXUS CSALÁDI HÁZ ÖRÖKPANORÁMÁVAL
Budaörs elegáns családi házas övezetében 330 nm-es, full panorámás, N+6 szobás, luxuskategóriás duplagarázsos családi ház 359 M Ft-ért eladó
A BEJÁRATI SZINTEN hatalmas nappali amerikai konyhával, panorámasarokkal ( 6m belmagasság ) és egy csodálatos erkéllyel, ahonnan a Budai- hegyek, Budaörs és Budapest látványa csodálatos élményt nyújt.
ÜVEGPADLÓN keresztül betekinthetünk az ALSÓ SZINTRE, ahol a wellness részleg és egy önálló lakás található. A neves lakberendező által újraálmodott ingatlan tökéletes funkciókkal rendelkezik. Így a kikapcsolódást az alsó szinten tökéletesen élvezhetjük a nagy nyílászárókon keresztül érzékelhető természeti környezet segítségével.
Jakuzzi, konditerem, szauna, egy tágas tároló és egy tökéletes kis garzon teraszkapcsolattal ..."|https://ingatlan.com/34853470|360 m2||||||||||||||||||||0.0|16.0|0.0|7.6|0.0|6.4|0.0|0.0|0|1|0|1|0|1|0|0|30.0|0.0|30.0|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
183|Budaörs, Városközpont||159,90 M Ft||150 m2|1 066 000 Ft / m2|4 + 2 fél|2013||újszerű|gázkazán, hűtő-fűtő klíma|||ingatlaniroda|30|"KÉTGENERÁCIÓS ÖNÁLLÓ CSALÁDI HÁZ, BUDAÖRS KÖZPONTJÁBAN, KIS KERTTEL, TÁGAS TERASSZAL!

Kedves Ingatlankereső!

Budaörsön, presztízsértékű, kiemelten frekventált részén, a Szakály Mátyás utcában, kínálom megvételre ezt a panorámás 150 nm-es 6 szobás családi házat!

AZONNAL BEKÖLTÖZHETŐ!!

A INGATLAN BÚTOROZOTTAN, AHOGY A KÉPEKEN IS LÁTHATÓ, 166M FORINT!

Az ingatlan két bejárattal rendelkezik, 4 szoba, hall, 2 db.fürdőszoba, 2 db.külön wc, előszoba, 2db. tároló, 2 db.konyha, 2db.étkező 2db. nappali beosztású.

Nyílászárói műanyag, redőnnyel, szúnyoghálóval felszereltek.

Fűtése gázcirkóval,radiátoros hőleadókkal.

A 100 nm-es kertben helyet kapott egy kerti tároló kb.6 nm-es.

A környék infrastruktúrája kiváló, továbbá szintén a közvetlen közelben megtalálható minden, ami a napi életvitelhe..."|https://ingatlan.com/33507883|120 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|2.5|0.0|0|0|0|0|0|1|1|0|5.7|0.0|5.7|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
184|Budaörs, Verseny utca||355 M Ft||400 m2|887 500 Ft / m2|4 + 4 fél|||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|20|"Budaörs elegáns részén eladó egy önálló 400m2-es családi ház, melyhez 1000m2 intim kert tartozik.
Az alsó szinten a garázsban két autónak nyílik beállási lehetőség. Ugyanezen a szinten kapott helyet a szauna-fitness rész, /tusolóval, wc-vel/, valamint a mosókonyha és a tároló.
A földszinten a nagy nappali, nyitott konyha étkezővel, 2 háló, 1 dolgozó, 1 gardróbszoba, 1 vendégmellékhelyiség kézmosóval és egy sarokkádas fürdő található. A nagy belmagasságú nappaliban működő kandalló teszi hangulatossá a téli estéket.
A tetőtérben egy nagy nappali, 3 háló és egy fürdő wc-vel és külön wc kézmosóval lett kialakítva.
A ház légkondicionált, fűtése egyedi gáz cirkó.
Kisebb ingatlan a vételárba beszámítható."|https://ingatlan.com/21489858|400 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1|0|0|0|0|0|0|4.0|0.0|4.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
185|Budaörs, Kertváros - Ganztelep||199 M Ft||126 m2|1 579 365 Ft / m2||2023|||hőszivattyú, fan-coil||udvari beálló - benne van az árban|ingatlaniroda|12|"Budaörs kertvárosában új építésű , igényes , több referenciával rendelkező beruházó által épített önálló családi ház  még eladó.
Az Ingatlan 126 nm-es +30 nm erkély, terasz,  amerikai konyhás nappali terasz kertkapcsolattal +4 szoba,mosókonyha+3 db  fürdőszoba kialakítású. Saját  kert 205 nm-es, öntöző rendszerrel, parkosítva, örökzöldekkel ültetve . Gépkocsi parkolás 2 db kerten belül ,  felszínin  parkolóban.A meghirdetett ár a jelenlegi állapotra vonatkozik (burkolatok, szaniterek, beltéri ajtók nélkül). A burkolatok még választhatók! Kulcsrakész kivitelezés esetén 210 MFt az ingatlan eladási ára. PRÉMIUM KATEGÓRIÁS KIVITELEZÉS, kérésre részletes műszaki leírást küldünk.
A burkolatok, szaniter áruk, belső nyílászárók, festés, stb.  még választhatók, a konyhabútor és lámpatestek nélkül.
..."|https://ingatlan.com/33941321|205 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|6.3|0.0|6.3|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
186|Budaörs, Kertváros||129,90 M Ft||175 m2|742 285 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|27|"Budaörs kertvárosában Déli tájolású ikerház fél eladó. A Ház 1980-ban épült, téglaépítésű, 2 lakószintes + félszuterén található alatta.A ház hasznos alapterülete 175 nm + 20 nm terasz , erkély.
Szuterén (70 nm ) :fűtött garázs, barkács műhely ( hobbiszoba), gépészeti helyiség , melyben a gázkazán és egy vegyes tüzelésű , jó állapotú, öntött vas kazán is található, valamint egy kamra kapott még helyet.
Földszint: (55 nm + 15 nm erkély) Helyiségek: előszoba étkezővel, közlekedő, WC kézmosóval, konyha nappali erkély kapcsolattal.
Emelet:( 50 nm +5 nm erkély )Közlekedő, lépcsőház, kádas fürdőszoba WC-vel , 2 db szoba erkély kapcsolattal
A ház masszív téglaépítésű, szilárd födémmel ellátott, megfelelő belmagasságú.Nyílászáró műanyagok részben redőnnyel és szúnyoghálókkal ellátottak. Belső vála..."|https://ingatlan.com/34696458|438 m2||||||||||||||||||||0.0|0.0|0.0|0.0|2.8|0.0|0.0|0.0|0|0|0|0|1|0|0|0|2.8|0.0|2.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Ipari Környék|0.85
187|Budaörs, Városközpont||119,90 M Ft||140 m2|856 428 Ft / m2|5 + 1 fél|2001 és 2010 között|||gázkazán||önálló garázs - benne van az árban|ingatlaniroda|8|"Budaörs, központi részén eladó egy kétgenerációs családi ház, külön bejárattal, 325 nm-es saját telekkel!
Az ingatlan a főútvonalhoz, tömegközlekedéshez közel, de mégis csendes helyen helyezkedik el.
Állapota felújított, külső 10 centis szigetelést kapott, fűtés gázcirkó + kandallóval megoldott.
Az alsó lakás nagy konyha + étkező, nappali, egy szoba, fürdőszoba található. A felső lakásban az emeleten 4 szoba, zuhanyzó lett kialakítva. Parkolási lehetőség fedett garázs és még kettő autó részére beállás biztosított.

Kis kreativitással, saját igényeknek megfelelően jól alakítható, akár egybe is nyitható,így nagyobb család részére is megfelelő.
Jó befektetés, mindenképpen érdemes megnézni.
Irányár:119.9 millió Ft!!!"|https://ingatlan.com/32686671|325 m2|C|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Központ - Villa Negyed|1.3
188|Budaörs, Törökugrató||130 M Ft||101 m2|1 287 128 Ft / m2||2025|||hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés||udvari beálló - kötelező megvenni|ingatlaniroda|7|"BUDAÖRSÖN HAMAROSAN ÉPÜLŐ N+3 SZOBÁS IKERHÁZ, 420nm TELEKRÉSSZEL ELADÓ!

AZ IKERHÁZ EGYIK LAKÁSA ELKELT, ÍGY MÁR CSAK 1DB IKERHÁZFÉL ELADÓ.

Az ingatlan Budaörs Törökugrató részén található, a telek sík, így a kert teljes mértékben kihasználható.
Az ikerház nettó 93nm és 15nm terasz tartozik hozzá.
Gépkocsi parkolás telken belül felszíni parkolóval megoldott, igény esetén ezt be tudják fedni.
A földszinten található amerikai konyhás nappali, nagy nyílászárókkal, fürdőszoba, előtér és kamra. Innen nyílik a terasz és kertkapcsolat.

Az emeleten 3db hálószoba és 1db fürdőszoba található.

Műszaki adatok:
•Tető szerkezet beton+ fa födém 25 cm kőzetgyapot szigeteléssel
•Fűtés rendszer, Hőszivattyú és padlófűtés
- Mennyezeti hűtés fűtés
•3 rétegű műanyag nyílászárók kívül antracit, belül fehér s..."|https://ingatlan.com/34812261|420 m2|A+|||||||||||||||||||4.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|4.5|0.0|4.5|Orbánhegy|0.46|enhanced_4step|aggregated_from_2_sources|2||||Budaörs Általános|1.0
189|Budaörs, Pest megye||434,98 M Ft||420 m2|1 035 676 Ft / m2||1981 és 2000 között||újszerű|gázkazán||önálló garázs|ingatlaniroda|24|"P20337

BUDA-BUDAÖRS HATÁRÁN, CSENDES, HANGULATOS UTCÁBAN ELEGÁNS CSALÁDI HÁZ ELADÓ

Budaörs XI. kerülettel határos részén, igényes kertvárosi környezetben modern kúria szerű, polgári, déli tájolású luxusvilla eladó. Csendes utca, mégis közel a tömegközlekedéshez, autópályákhoz.

420 nm lakótér, 120 nm teraszok, 1000 nm-es intim, sík kert örökzöldekkel, gyerekjátszóval, automata öntözővel.

Belső elosztása kiváló nagyobb családnak, de könnyen 2 lakásra osztható, esetleg panzió működtetésre is alkalmas lehet.

A 200 nm-es földszinten van a tágas nappali kandallóval, melyhez hangulatos télikert kapcsolódik. Emellett 45 nm-es fogadó hall, mely jelenleg ebédlőként funkcionál. Konyha-reggeliző szép beépített szekrénnyel és Miele konyhagépekkel. Egy dolgozószoba és egy nagy hálószoba is van, mel..."|https://ingatlan.com/30229661|420 m2||||||||||||||||||||0.0|0.0|0.0|7.6|0.0|3.2|0.0|0.0|0|0|0|1|0|1|0|0|10.8|0.0|10.8|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
191|Budaörs, Kertváros||369 M Ft||390 m2|946 153 Ft / m2||2001 és 2010 között||újszerű|gázkazán||teremgarázs hely - benne van az árban|ingatlaniroda|20|"Kivételes családi villa medencével, szaunával és parkosított kerttel – pár percnyire Budapest legnagyobb bevásárlóközpontjaitól.

Ez nem csupán egy ingatlan – ez egy életstílus. Egy otthon, amelyet a tágas terek, a nyugalom és a praktikum tökéletes harmóniája jellemez. A gondozott, 780 m²-es kerttel rendelkező családi ház ideális választás nagycsaládosoknak, vagy azoknak, akik prémium minőségű otthoni irodát keresnek.

A fő nappali lélegzetelállító, 6 méteres belmagasságával azonnal lenyűgöz: a tér, a fény és a luxus találkozása. Tökéletes helyszín reprezentatív vendégfogadásra vagy meghitt hétköznapokra.

4 hálószoba + 1 dolgozószoba
5 fürdőszoba és WC
Privát, 4 fős szauna
2 autós garázs + fedett udvari beálló 1 autónak
8,4 x 4,0 méteres kültéri medence
Automata öntözőrendszerrel ellátott..."|https://ingatlan.com/34798858|390 m2||||||||||||||||||||0.0|4.0|0.0|7.6|0.0|0.0|0.0|-2.0|0|1|0|1|0|0|0|1|11.6|2.0|9.6|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
192|Budaörs, Lejtő utca||185 M Ft||138 m2|1 340 579 Ft / m2||2023||újszerű|hőszivattyú, mennyezeti hűtés-fűtés||udvari beálló - benne van az árban|maganszemely|2|"Budaörsön, lenyűgöző panorámával rendelkező telken, természetvédelmi terület mellett, zsákutcában új építésű, teljesen szeparálható ikerházfél tulajdonostól eladó!

A ház az Úthegyen, természetvédelmi terület és túraútvonalak közvetlen szomszédságában, zsákutcában, csodálatos örökpanorámás telken található, korszerű, energiatakarékos technológiával és megoldásokkal épült, egyedi kialakítású, vadonatúj, 95%-os készültségű. Két szintjén nappali + 4 hálószobával, fedett előtérrel és nagy, emeleti terasszal rendelkezik, tájolásának köszönhetően egész évben ragyogóan napfényes.

Óvoda, sportpályák, mentőállomás, tömegközlekedés (buszmegálló) 300 méterre, általános iskola, gimnázium, orvosi rendelők, bevásárlóközpontok a közelben, gyorsan elérhetők.

A HÁZ:

Korszerű technológiával, 12-16 cm zár..."|https://ingatlan.com/34336533|578 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Belváros|1.0
